"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN"
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-08-14",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-08-15",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-08-16",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-08-17",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-08-18",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-08-19",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-08-20",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-08-21",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-08-22",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-08-23",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-08-24",,"0.03",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-08-25",,"0.25",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-08-26",,"0.89",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-08-27",,"0.14",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-08-28",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-08-29",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-08-30",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-08-31",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-01",,"1.57",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-02",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-03",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-04",,"0.18",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-05",,"0.85",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-06",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-07",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-08",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-09",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-10",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-11",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-12",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-13",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-14",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-15",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-16",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-17",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-18",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-19",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-20",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-22",,,,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-23",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-24",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-25",,"0.12",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-26",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-27",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-28",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-29",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-09-30",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-01",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-02",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-04",,,,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-05",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-06",,"0.04",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-07",,"0.14",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-08",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-09",,"0.01",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-10",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-11",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-12",,"1.20",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-13",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-14",,"0.63",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-15",,"0.17",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-16",,"0.14",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-17",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-18",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-19",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-20",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-21",,"0.12",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-22",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-23",,"0.02",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-25",,,,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-26",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-27",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-29",,,,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-30",,"0.24",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-10-31",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-01",,"0.02",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-02",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-03",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-04",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-05",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-06",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-07",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-08",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-09",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-10",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-13",,,,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-14",,"0.08",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-15",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-16",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-17",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-18",,"0.02",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-19",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-20",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-21",,"0.04",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-22",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-23",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-24",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-25",,"0.10",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-26",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-27",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-28",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-29",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-11-30",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-02",,,,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-03",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-04",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-05",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-06",,"0.07",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-07",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-08",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-09",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-10",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-11",,"0.48",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-12",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-13",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-14",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-15",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-16",,"0.00",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-17",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-18",,"0.22",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-19",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-20",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-21",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-22",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-23",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-24",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-25",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-26",,"0.02",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-27",,"0.00","0.0",,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-29",,,,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-30",,"0.02",,,,
"US1ILSG0056","SPRINGFIELD 1.7 S, IL US","2021-12-31",,"0.01",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-03-15",,"0.52",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-03-16",,"0.22",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-03-18",,"1.73",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-03-19",,"0.60",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-05-04",,"0.25",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-05-09",,"0.85",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-05-17",,"1.57",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-05-18",,"1.71",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-05-19",,"0.23",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-05-28",,"0.74",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-06-19",,"0.50",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-06-20",,"0.43",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-06-21",,"0.03",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-06-25",,"1.30",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-06-26",,"1.91",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-06-27",,"0.49",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-06-28",,"0.33",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-06-29",,"0.18",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-06-30",,"0.54",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-07-01",,"0.30",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-07-12",,"0.00","0.0",,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-07-16",,"1.10",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-07-25",,"0.41",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-08-09",,"2.36",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-08-12",,"0.00","0.0",,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-08-13",,"0.91",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-08-26",,"0.24",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-09-01",,"2.18",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-09-04",,"0.18",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-09-05",,"1.81",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-09-21",,"1.28",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-09-25",,"0.12",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-10-08",,"0.03",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-10-12",,"1.28",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-10-14",,"0.53",,,,
"US1ILSG0046","SPRINGFIELD 5.3 WNW, IL US","2021-10-15",,"0.13",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-01-01",,"0.12","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-01-02",,"0.10","0.2",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-01-03",,"0.30","3.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-01-04",,"0.01","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-01-05",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-01-06",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-01-07",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-01-08",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-01-09",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-01-10",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-01-11",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-01-12",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-01-17",,,,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-01-18",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-01-31",,"1.25",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-01",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-02",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-03",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-04",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-05",,"0.40","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-06",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-07",,"0.10","0.5",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-08",,"0.25","2.2",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-09",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-10",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-11",,"0.00","0.2",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-12",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-14",,"0.25","2.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-15",,"0.25","2.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-16",,"0.63","6.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-18",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-19",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-20",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-21",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-22",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-23",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-24",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-25",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-26",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-27",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-02-28",,"0.50",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-01",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-02",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-03",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-04",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-05",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-06",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-07",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-08",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-09",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-10",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-11",,"0.25",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-12",,"0.10",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-13",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-14",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-15",,"0.25",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-16",,"0.50",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-17",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-18",,"1.25",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-19",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-20",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-21",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-22",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-23",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-24",,"0.33",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-25",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-27",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-28",,"0.30",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-29",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-30",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-03-31",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-01",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-02",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-03",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-04",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-05",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-06",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-07",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-08",,"0.67",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-09",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-10",,"0.12",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-11",,"0.33",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-12",,"0.33",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-13",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-14",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-15",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-16",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-17",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-18",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-19",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-20",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-21",,"0.30",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-22",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-23",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-24",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-25",,"0.25",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-26",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-27",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-28",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-29",,"0.50",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-04-30",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-05-01",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-05-02",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-05-03",,"0.20",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-05-04",,"0.20",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-05-05",,"0.20",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-05-06",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-05-07",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-05-08",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-05-09",,"1.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-05-10",,"0.00",,,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-05-11",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-05-12",,"0.00","0.0",,,
"US1ILSG0057","SPRINGFIELD 3.2 NW, IL US","2021-05-13",,"0.00","0.0",,,
